source,voter_name,position,book_title,book_author,year,source_url,voter_type,overall_rank,openLibraryId
Top Ten Books,Alan Furst,8,Homage to Catalonia,George Orwell,1940,https://www.toptenbooks.net/alan-furst,,,
Top Ten Books,Alan Furst,9,The Radetzky March,Joseph Roth,1932,https://www.toptenbooks.net/alan-furst,,,
Top Ten Books,Alan Furst,10,Kaputt,Curzio Malaparte,1944,https://www.toptenbooks.net/alan-furst,,,
Top Ten Books,Alexander McCall Smith,1,Anna Karenina,Leo Tolstoy,1877,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,2,War and Peace,Leo Tolstoy,1869,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,3,The Prime of Miss Jean Brodie,Muriel Spark,1961,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,4,Kidnapped,Robert Louis Stevenson,1886,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,5,"Cry, the Beloved Country",Alan Paton,1948,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,6,The Europeans,Henry James,1878,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,7,Madame Bovary,Gustave Flaubert,1857,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,8,One Hundred Years of Solitude,Gabriel García Márquez,1967,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,9,The English Teacher,R. K. Narayan,1945,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alexander McCall Smith,10,To Kill a Mockingbird,Harper Lee,1960,https://www.toptenbooks.net/alexander-mccall-smith,,,
Top Ten Books,Alice Hoffman,1,Wuthering Heights,Emily Brontë,1847,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,2,Great Expectations,Charles Dickens,1860-61,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,3,The Catcher in the Rye,J. D. Salinger,1951,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,4,Pride and Prejudice,Jane Austen,1813,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,5,Beloved,Toni Morrison,1987,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,6,The Sound and the Fury,William Faulkner,1929,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,7,One Hundred Years of Solitude,Gabriel García Márquez,1967,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,8,Stories of Grace Paley,,,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,9,Fahrenheit 451,Ray Bradbury,1953,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alice Hoffman,10,Grimm's Fairy Tales,,1812-14,https://www.toptenbooks.net/alice-hoffman,,,
Top Ten Books,Alix Ohlin,1,The Prime of Miss Jean Brodie,Muriel Spark,1961,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,2,The Great Gatsby,F. Scott Fitzgerald,1925,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,3,Jane Eyre,Charlotte Brontë,1847,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,4,Ficciones,Jorge Luis Borges,1944,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,5,The Wind-Up Bird Chronicle,Haruki Murakami,1994,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,6,The Age of Innocence,Edith Wharton,1920,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,7,Gaudy Night,Dorothy L. Sayers,1935,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,8,Mrs. Dalloway,Virginia Woolf,1925,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,9,The Third Policeman,Flann O’Brien,,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Alix Ohlin,10,Daybook: The Journey of an Artist,Anne Truitt,1982,https://www.toptenbooks.net/alix-ohlin,,,
Top Ten Books,Allan Gurganus,1,Robinson Crusoe,Daniel Defoe,1719,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,2,Stories of Anton Chekhov,,1860-1904,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,3,Middlemarch,George Eliot,1871-72,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,4,"Speak, Memory",Vladimir Nabokov,1951,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,5,A Death in the Family,James Agee,1957,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,6,"Absalom, Absalom!",William Faulkner,1936,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,7,The Importance of Being Earnest,Oscar Wilde,1895,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,8,Vile Bodies,Evelyn Waugh,1930,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,9,Emma,Jane Austen,1816,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,Allan Gurganus,10,The Tin Drum,Günter Grass,1959,https://www.toptenbooks.net/allan-gurganus,,,
Top Ten Books,A.M. Homes,1,The Birthday Party,Harold Pinter,1958,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,1,The Homecoming,Harold Pinter,1965,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,2,The Zoo Story,,1958,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,3,Bullet Park,John Cheever,1967,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,4,Disturbing the Peace,Richard Yates,1975,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,5,Manchild in the Promised Land,Claude Brown,1965,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,6,A Severed Head,Iris Murdoch,1961,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,7,The Loved One,Evelyn Waugh,1948,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,8,Flat Stanley,Jeff Brown,1964,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,9,Crime and Punishment,Fyodor Dostoevsky,1866,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,A.M. Homes,10,Lolita,Vladimir Nabokov,1955,https://www.toptenbooks.net/am-homes,,,
Top Ten Books,Amanda Filipacchi,1,The Blazing World,Siri Hustvedt,2014,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,2,In Search of Lost Time,Marcel Proust,1913-27,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,3,Survival in Auschwitz,Primo Levi,1947,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,4,The House of Mirth,Edith Wharton,1905,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,5,Jane Eyre,Charlotte Brontë,1847,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,6,Crime and Punishment,Fyodor Dostoevsky,1866,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,7,The Picture of Dorian Grey,Oscar Wilde,1891,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,8,The Lottery and Other Stories,Shirley Jackson,1916-65,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,9,Emma,Jane Austen,1816,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amanda Filipacchi,10,The Great Gatsby,F. Scott Fitzgerald,1925,https://www.toptenbooks.net/amanda-filipacchi,,,
Top Ten Books,Amy Bloom,1,The Deptford trilogy,Robertson Davies,1983,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,2,Persuasion,Jane Austen,1817,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,3,His Dark Materials,Philip Pullman,1995-2000,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,4,The Stone Diaries,Carol Shields,1995,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,5,The Known World,Edward P. Jones,2003,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,6,The Beggar Maid,Alice Munro,1978,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,7,The Plot Against America,Philip Roth,,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,8,The Hours,Michael Cunningham,1998,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,9,Fancies and Goodnights,John Collier,1951,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Amy Bloom,10,Larry's Party,Carol Shields,1997,https://www.toptenbooks.net/amy-blooms-top-ten-list,,,
Top Ten Books,Andrea Barrett,1,Paradise Lost,John Milton,1667,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,2,War and Peace,Leo Tolstoy,1869,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,3,Middlemarch,George Eliot,1871-72,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,4,Metamorphoses,Ovid,,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,5,Bleak House,Charles Dickens,1853,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,6,Frankenstein,Mary Shelley,1818,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,7,The Aeneid,Virgil,,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,8,Moby-Dick,Herman Melville,1851,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,9,Jane Eyre,Charlotte Brontë,1847,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrea Barrett,10,The Radetzky March,Joseph Roth,1932,https://www.toptenbooks.net/andrea-barrett,,,
Top Ten Books,Andrew Hudgins,1,The Bible,,,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,2,The Odyssey,Homer,,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,3,The Divine Comedy,Dante Alighieri,1321,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,4,The Canterbury Tales,Geoffrey Chaucer,,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,5,Hamlet,William Shakespeare,1600,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,6,Tom Jones,Henry Fielding,1749,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,7,Gulliver's Travels,Jonathan Swift,,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,8,Middlemarch,George Eliot,1871-72,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,9,"Absalom, Absalom!",William Faulkner,1936,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Andrew Hudgins,10,The Great Gatsby,F. Scott Fitzgerald,1925,https://www.toptenbooks.net/andrew-hudgins,,,
Top Ten Books,Anita Shreve,1,The Transit of Venus,Shirley Hazzard,1980,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,2,The Line of Beauty,Alan Hollinghurst,2004,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,3,The Scarlet Letter,Nathaniel Hawthorne,1850,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,4,The Hours,Michael Cunningham,1998,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,5,The Untouchable,John Banville,1997,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,6,The Master,Colm Tóibín,2004,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,7,Don't Let's Go to the Dogs Tonight,Alexandra Fuller,2001,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,8,Lies of Silence,Brian Moore,1990,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,9,Cal,Bernard MacLaverty,1983,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Anita Shreve,10,That Night,Alice McDermott,1987,https://www.toptenbooks.net/anita-shreve,,,
Top Ten Books,Ann Patchett,1,Anna Karenina,Leo Tolstoy,1877,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,2,One Hundred Years of Solitude,Gabriel García Márquez,1967,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,3,Lolita,Vladimir Nabokov,1955,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,4,The Magic Mountain,Thomas Mann,1924,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,5,The Great Gatsby,F. Scott Fitzgerald,1925,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,6,"So Long, See You Tomorrow",William Maxwell,1979,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,7,The Good Soldier,Ford Madox Ford,1915,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,8,Miss Lonelyhearts,Nathanael West,1933,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,9,Persuasion,Jane Austen,1817,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Ann Patchett,10,The Human Stain,Philip Roth,2000,https://www.toptenbooks.net/ann-patchett,,,
Top Ten Books,Annie Proulx,1,The Odyssey,Homer,,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,2,Wheat That Springeth Green,J. F. Powers,1975,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,3,The Adventures of Tom Sawyer,Mark Twain,1876,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,4,Ship of Fools,Katherine Anne Porter,1962,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,5,The Master and Margarita,Mikhail Bulgakov,1966,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,6,King Lear,William Shakespeare,1605,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,7,Leaves of Grass,Walt Whitman,1855-91,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,8,Stories of William Trevor,,,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,9,The Black Book,Orhan Pamuk,1990,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Annie Proulx,10,The haiku of Matsuo Basho,,1644-1694,https://www.toptenbooks.net/annie-proulx,,,
Top Ten Books,Anthony Walton,1,The Oresteia,Aeschylus,,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,2,The Oedipus trilogy,Sophocles,,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,3,Madame Bovary,Gustave Flaubert,1857,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,4,Crime and Punishment,Fyodor Dostoevsky,1866,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,5,In Search of Lost Time,Marcel Proust,1913-27,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,6,The Great Gatsby,F. Scott Fitzgerald,1925,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,7,The Enigma of Arrival,V. S. Naipaul,1988,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,8,The Iliad,Homer,,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,9,Hamlet,William Shakespeare,1600,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Anthony Walton,10,Invisible Man,Ralph Ellison,1952,https://www.toptenbooks.net/anthony-walton,,,
Top Ten Books,Arthur Golden,1,"I, Claudius",Robert Graves,1934,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,2,Lolita,Vladimir Nabokov,1955,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,3,Don Quixote,Miguel de Cervantes,,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,4,The Story of the Stone,Cao Xueqin,,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,5,The Catcher in the Rye,J. D. Salinger,1951,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,6,"Right Ho, Jeeves",P. G. Wodehouse,1934,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,7,Lonesome Dove,Larry McMurtry,1985,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,8,Eleven Kinds of Loneliness,Richard Yates,1962,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,9,Leaves of Grass,Walt Whitman,1855-91,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Golden,10,Adventures of Huckleberry Finn,Mark Twain,1884,https://www.toptenbooks.net/arthur-golden,,,
Top Ten Books,Arthur Phillips,1,Stories of Franz Kafka,,1883-1924,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,2,Life: A User’s Manual,Georges Perec,1978,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,3,The Magic Mountain,Thomas Mann,1924,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,4,Pale Fire,Vladimir Nabokov,1962,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,5,Hamlet,William Shakespeare,1600,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,6,In Search of Lost Time,Marcel Proust,1913-27,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,7,War and Peace,Leo Tolstoy,1869,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,8,Stories of Anton Chekhov,,1860-1904,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,9,The Three Musketeers,Alexandre Dumas,1844,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Arthur Phillips,10,The Odyssey,Homer,,https://www.toptenbooks.net/arthur-phillips,,,
Top Ten Books,Ayelet Waldman,1,Persuasion,Jane Austen,1817,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,2,The Regeneration trilogy,Pat Barker,1995,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,3,Mother's Milk,Edward St,2006,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,4,Midnight's Children,Salman Rushdie,1981,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,5,Patrimony,Philip Roth,1991,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,6,"Speak, Memory",Vladimir Nabokov,1951,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,7,The Road to Wellville,T.C. Boyle,1993,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,8,The Known World,Edward P. Jones,2003,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,9,Bleak House,Charles Dickens,1853,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Ayelet Waldman,10,The Amazing Adventures of Kavalier & Clay,Michael Chabon,2000,https://www.toptenbooks.net/ayelet-waldman,,,
Top Ten Books,Barry Hannah,1,The Brothers Karamazov,Fyodor Dostoevsky,1880,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,2,As I Lay Dying,William Faulkner,1930,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,3,The Stranger,Albert Camus,1942,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,4,Stories of Flannery O’Connor,,1925-64,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,5,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,1985,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,6,Adventures of Huckleberry Finn,Mark Twain,1884,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,7,One Day in the Life of Ivan Denisovich,Alexander Solzhenitsyn,1962,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,8,The Sun Also Rises,Ernest Hemingway,1926,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,9,Airships,Barry Hannah,1978,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Hannah,10,War and Peace,Leo Tolstoy,1869,https://www.toptenbooks.net/barry-hannah,,,
Top Ten Books,Barry Unsworth,1,The Oresteia,Aeschylus,,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,2,The Mill on the Floss,George Eliot,1860,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,3,Bleak House,Charles Dickens,1853,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,4,Madame Bovary,Gustave Flaubert,1857,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,5,The Idiot,Fyodor Dostoevsky,1868,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,6,The Betrothed,Alessandro Manzoni,1827,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,7,The Grapes of Wrath,John Steinbeck,1939,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,8,The Confessions of Nat Turner,William Styron,1967,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,9,Stories of Eudora Welty,,1909-2001,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Barry Unsworth,10,Rites of Passage,William Golding,1980,https://www.toptenbooks.net/barry-unsworth,,,
Top Ten Books,Bebe Moore Campbell,1,The Catcher in the Rye,J. D. Salinger,1951,https://www.toptenbooks.net/bebe-moore-campbell,,,
Top Ten Books,Bebe Moore Campbell,2,Native Son,Richard Wright,1945,https://www.toptenbooks.net/bebe-moore-campbell,,,
Top Ten Books,Bebe Moore Campbell,3,Song of Solomon,Toni Morrison,1977,https://www.toptenbooks.net/bebe-moore-campbell,,,
Top Ten Books,Bebe Moore Campbell,4,Beloved,Toni Morrison,1987,https://www.toptenbooks.net/bebe-moore-campbell,,,
Top Ten Books,Bebe Moore Campbell,5,Invisible Man,Ralph Ellison,1952,https://www.toptenbooks.net/bebe-moore-campbell,,,
Top Ten Books,Bebe Moore Campbell,6,Madame Bovary,Gustave Flaubert,1857,https://www.toptenbooks.net/bebe-moore-campbell,,,
